Dates,BTC Index,ETH Index,BGCI Index,FSTOK10 Index,FSTOK40 Index,SOBLCRTA Index,HODL5 Index
18/03/2022,4729.86,4598.59,2164.32,734.684,368.145,4692.13,10879.29
21/03/2022,4621.61,4519.2,2140.97,742.226,384.132,4656.63,11040.9
22/03/2022,4755.24,4632.22,2209.27,744.632,390.488,4766.02,11409.59
23/03/2022,4742.93,4597.19,2215.52,766.222,403.604,4701.9,11605.42
24/03/2022,4924.95,4807.54,2331.8,776.653,424.01,4801.69,11951.86
25/03/2022,4990.79,4824.4,2312.95,795.144,433.166,4750.69,11910.49
28/03/2022,5378.56,5273.83,2532.72,842.979,457.035,4857.14,12973.99
29/03/2022,5353.58,5300.4,2524.53,842.979,457.035,4934.35,13023.02
30/03/2022,5286.02,5253.9,2513.91,858.567,465.283,4762.46,12803.43
31/03/2022,5117.31,5085.85,2447.29,853.971,472.573,4661.07,12823.85
01/04/2022,5201.03,5364.86,2540.84,826.521,457.404,4694.16,12771.41
04/04/2022,5148.84,5392.34,2526.28,856.846,471.711,4786.71,12818.28
05/04/2022,5165.66,5363.13,2518.2,857.536,466.894,4661.33,12779.68
06/04/2022,4924.4,4998.92,2350.43,836.814,462.58,4508.14,12122.35
07/04/2022,4872.29,4986.65,2340.23,787.923,420.531,4459.78,11849.69
08/04/2022,4804.81,5026,2314.62,798.123,434.855,4388.59,12036.73
11/04/2022,4468.43,4634.73,2132.56,778.778,419.856,4288.27,10997.59
12/04/2022,4420.87,4617.88,2110.44,726.885,386.583,4249.59,10902.86
13/04/2022,4608.02,4778.5,2198.74,739.971,396.373,4333.61,11051.66
14/04/2022,4457.91,4628.3,2127.08,759.828,402.934,4264.22,10989.62
15/04/2022,4457.91,4628.3,2127.08,737.891,396.761,4264.22,11004.02
18/04/2022,4577.05,4661.54,2149.21,733.693,391.507,4264.22,10662.38
19/04/2022,4637.56,4796.83,2214.93,752.415,399.741,4354.61,11302.18
20/04/2022,4628.6,4753.7,2193.18,764.4,404.843,4251.76,11345.34
21/04/2022,4626.07,4683.17,2178.84,759.904,402.48,4132.45,11549.05
22/04/2022,4430.89,4578.62,2109.98,742.009,393.337,4015.97,10842.07
25/04/2022,4519.02,4671.61,2123.17,723.359,382.196,4091.95,10535.83
26/04/2022,4277.35,4375.17,2011.38,741.113,395.211,3944.56,10544.09
27/04/2022,4375.41,4428.52,2026.93,696.319,366.535,3992.8,10367.64
28/04/2022,4468.26,4546.59,2077.03,715.956,372.325,4129.61,10498.91
29/04/2022,4308.31,4326.94,1968.67,726.652,369.901,3966.27,10378.1
02/05/2022,4320.51,4398.56,1958.31,701.17,348.315,4064.76,10098.32
03/05/2022,4225.79,4281.79,1916.41,703.969,345.133,4057.36,10006.27
04/05/2022,4472.14,4571.7,2057.63,689.135,341.281,4194.28,10100.56
05/05/2022,4065.66,4215.21,1878.82,726.61,371.596,3962.92,9997.67
06/05/2022,4032.71,4155.74,1861.08,672.705,342.981,3867.95,9503.65
09/05/2022,3519.97,3560.14,1547.11,624.959,328.903,3588.1,8290.9
